Row	Offset	_AdditionalLightPosition[0]	_AdditionalLightPosition[1]	_AdditionalLightPosition[2]	_AdditionalLightPosition[3]	_AdditionalLightPosition[4]	_AdditionalLightPosition[5]	_AdditionalLightPosition[6]	_AdditionalLightPosition[7]	_AdditionalLightPosition[8]	_AdditionalLightPosition[9]	_AdditionalLightPosition[10]	_AdditionalLightPosition[11]	_AdditionalLightPosition[12]	_AdditionalLightPosition[13]	_AdditionalLightPosition[14]	_AdditionalLightPosition[15]	_AdditionalLightPosition[16]	_AdditionalLightPosition[17]	_AdditionalLightPosition[18]	_AdditionalLightPosition[19]	_AdditionalLightPosition[20]	_AdditionalLightPosition[21]	_AdditionalLightPosition[22]	_AdditionalLightPosition[23]	_AdditionalLightPosition[24]	_AdditionalLightPosition[25]	_AdditionalLightPosition[26]	_AdditionalLightPosition[27]	_AdditionalLightPosition[28]	_AdditionalLightPosition[29]	_AdditionalLightSpotAttenuation[0]	_AdditionalLightSpotAttenuation[1]	_AdditionalLightSpotAttenuation[2]	_AdditionalLightSpotAttenuation[3]	_AdditionalLightSpotAttenuation[4]	_AdditionalLightSpotAttenuation[5]	_AdditionalLightSpotAttenuation[6]	_AdditionalLightSpotAttenuation[7]	_AdditionalLightSpotAttenuation[8]	_AdditionalLightSpotAttenuation[9]	_AdditionalLightSpotAttenuation[10]	_AdditionalLightSpotAttenuation[11]	_AdditionalLightSpotAttenuation[12]	_AdditionalLightSpotAttenuation[13]	_AdditionalLightSpotAttenuation[14]	_AdditionalLightSpotAttenuation[15]	_AdditionalLightSpotAttenuation[16]	_AdditionalLightSpotAttenuation[17]	_AdditionalLightSpotAttenuation[18]	_AdditionalLightSpotAttenuation[19]	_AdditionalLightSpotAttenuation[20]	_AdditionalLightSpotAttenuation[21]	_AdditionalLightSpotAttenuation[22]	_AdditionalLightSpotAttenuation[23]	_AdditionalLightSpotAttenuation[24]	_AdditionalLightSpotAttenuation[25]	_AdditionalLightSpotAttenuation[26]	_AdditionalLightSpotAttenuation[27]	_AdditionalLightSpotAttenuation[28]	_AdditionalLightSpotAttenuation[29]	_AdditionalLightCount	_AdditionalLightColor[0]	_AdditionalLightColor[1]	_AdditionalLightColor[2]	_AdditionalLightColor[3]	_AdditionalLightColor[4]	_AdditionalLightColor[5]	_AdditionalLightColor[6]	_AdditionalLightColor[7]	_AdditionalLightColor[8]	_AdditionalLightColor[9]	_AdditionalLightColor[10]	_AdditionalLightColor[11]	_AdditionalLightColor[12]	_AdditionalLightColor[13]	_AdditionalLightColor[14]	_AdditionalLightColor[15]	_AdditionalLightColor[16]	_AdditionalLightColor[17]	_AdditionalLightColor[18]	_AdditionalLightColor[19]	_AdditionalLightColor[20]	_AdditionalLightColor[21]	_AdditionalLightColor[22]	_AdditionalLightColor[23]	_AdditionalLightColor[24]	_AdditionalLightColor[25]	_AdditionalLightColor[26]	_AdditionalLightColor[27]	_AdditionalLightColor[28]	_AdditionalLightColor[29]	_AdditionalLightDistanceAttenuation[0]	_AdditionalLightDistanceAttenuation[1]	_AdditionalLightDistanceAttenuation[2]	_AdditionalLightDistanceAttenuation[3]	_AdditionalLightDistanceAttenuation[4]	_AdditionalLightDistanceAttenuation[5]	_AdditionalLightDistanceAttenuation[6]	_AdditionalLightDistanceAttenuation[7]	_AdditionalLightDistanceAttenuation[8]	_AdditionalLightDistanceAttenuation[9]	_AdditionalLightDistanceAttenuation[10]	_AdditionalLightDistanceAttenuation[11]	_AdditionalLightDistanceAttenuation[12]	_AdditionalLightDistanceAttenuation[13]	_AdditionalLightDistanceAttenuation[14]	_AdditionalLightDistanceAttenuation[15]	_AdditionalLightDistanceAttenuation[16]	_AdditionalLightDistanceAttenuation[17]	_AdditionalLightDistanceAttenuation[18]	_AdditionalLightDistanceAttenuation[19]	_AdditionalLightDistanceAttenuation[20]	_AdditionalLightDistanceAttenuation[21]	_AdditionalLightDistanceAttenuation[22]	_AdditionalLightDistanceAttenuation[23]	_AdditionalLightDistanceAttenuation[24]	_AdditionalLightDistanceAttenuation[25]	_AdditionalLightDistanceAttenuation[26]	_AdditionalLightDistanceAttenuation[27]	_AdditionalLightDistanceAttenuation[28]	_AdditionalLightDistanceAttenuation[29]	_AdditionalLightSpotDir[0]	_AdditionalLightSpotDir[1]	_AdditionalLightSpotDir[2]	_AdditionalLightSpotDir[3]	_AdditionalLightSpotDir[4]	_AdditionalLightSpotDir[5]	_AdditionalLightSpotDir[6]	_AdditionalLightSpotDir[7]	_AdditionalLightSpotDir[8]	_AdditionalLightSpotDir[9]	_AdditionalLightSpotDir[10]	_AdditionalLightSpotDir[11]	_AdditionalLightSpotDir[12]	_AdditionalLightSpotDir[13]	_AdditionalLightSpotDir[14]	_AdditionalLightSpotDir[15]	_AdditionalLightSpotDir[16]	_AdditionalLightSpotDir[17]	_AdditionalLightSpotDir[18]	_AdditionalLightSpotDir[19]	_AdditionalLightSpotDir[20]	_AdditionalLightSpotDir[21]	_AdditionalLightSpotDir[22]	_AdditionalLightSpotDir[23]	_AdditionalLightSpotDir[24]	_AdditionalLightSpotDir[25]	_AdditionalLightSpotDir[26]	_AdditionalLightSpotDir[27]	_AdditionalLightSpotDir[28]	_AdditionalLightSpotDir[29]	_AdditionalLightShadowWeight[0]	_AdditionalLightShadowWeight[1]	_AdditionalLightShadowWeight[2]	_AdditionalLightShadowWeight[3]	_AdditionalLightShadowWeight[4]	_AdditionalLightShadowWeight[5]	_AdditionalLightShadowWeight[6]	_AdditionalLightShadowWeight[7]	_AdditionalLightShadowWeight[8]	_AdditionalLightShadowWeight[9]	_AdditionalLightShadowWeight[10]	_AdditionalLightShadowWeight[11]	_AdditionalLightShadowWeight[12]	_AdditionalLightShadowWeight[13]	_AdditionalLightShadowWeight[14]	_AdditionalLightShadowWeight[15]	_AdditionalLightShadowWeight[16]	_AdditionalLightShadowWeight[17]	_AdditionalLightShadowWeight[18]	_AdditionalLightShadowWeight[19]	_AdditionalLightShadowWeight[20]	_AdditionalLightShadowWeight[21]	_AdditionalLightShadowWeight[22]	_AdditionalLightShadowWeight[23]	_AdditionalLightShadowWeight[24]	_AdditionalLightShadowWeight[25]	_AdditionalLightShadowWeight[26]	_AdditionalLightShadowWeight[27]	_AdditionalLightShadowWeight[28]	_AdditionalLightShadowWeight[29]	
 0	0x45780	 2.147  2.307  1.516  1.000 	 0.722  1.742  0.538  1.000 	 0.000  0.000  1.000  0.000 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 29 -27  1  1 	 0  1  1  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  1  0  1 	 0  0  0  0 	 2  2  2  9 	 1  1  1  9 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0  0  0  1 	 0 -0  3  1 	 0 -0  3  1 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 0  1  0  0 	 1  0  1  1 	 0  0  1  1 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  0  1  0 	 0  1  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	 0  0  0  0 	
