Offset;Input Attributes: Layout 5 (Per vertex).TEXCOORD1[0];Input Attributes: Layout 5 (Per vertex).TEXCOORD1[1]
1392;0.05584022;0.9887813
1400;0.0542834;0.9882307
1408;0.05489376;0.9883389
1416;0.05590659;0.9882104
1424;0.05397068;0.9881731
1432;0.05391029;0.9882016
1440;0.05492015;0.9879977
1448;0.0542617;0.9880519
1456;0.05493909;0.9876751
1464;0.0559766;0.9875916
1472;0.05546263;0.9874789
1480;0.05484633;0.9873137
1488;0.05379164;0.9880907
1496;0.05380318;0.9881569
1504;0.05385889;0.9879127
1512;0.05443957;0.9876811
1520;0.05385318;0.987527
1528;0.05436352;0.9871094
1536;0.05367304;0.9880255
1544;0.05366859;0.9881111
1552;0.05368949;0.9878464
1560;0.05350934;0.9879569
1568;0.05350299;0.9880581
1576;0.05341351;0.9873333
1584;0.05395216;0.9868771
1592;0.05350681;0.9877783
1600;0.05330078;0.987888
1608;0.05329888;0.9880033
1616;0.05329517;0.9876856
1624;0.05307983;0.9878087
1632;0.05306423;0.9879399
1640;0.05301638;0.9870922
1648;0.05357689;0.9866133
1656;0.05310051;0.9875842
1664;0.05283903;0.9876907
1672;0.05279499;0.9878469
1680;0.05265254;0.9868345
1688;0.05323769;0.9863386
1696;0.05289502;0.9874663
1704;0.05268735;0.987344
1712;0.05258405;0.9875574
1720;0.05250911;0.9877283
1728;0.05246349;0.9871851
1736;0.05233012;0.9873847
1744;0.05222328;0.9875545
1752;0.05231208;0.9865192
1760;0.05292545;0.9860755
1768;0.05223513;0.987002
1776;0.05208562;0.9871861
1784;0.0519494;0.987339
1792;0.05212045;0.9862937
1800;0.05263786;0.9858068
1808;0.05204323;0.9868039
1816;0.05183482;0.9865569
1824;0.05188055;0.9869646
1832;0.05172464;0.9871099
1840;0.05165928;0.9866992
1848;0.05149533;0.9868204
1856;0.980013;0.9860145
1864;0.9881746;0.9860145
1872;0.9881746;0.9786445
1880;0.9808741;0.9787423
1888;0.9727125;0.9851614
1896;0.981755;0.9717918
1904;0.9881746;0.9715402
1912;0.9747284;0.9782879
1920;0.963259;0.9813785
1928;0.9824496;0.9650931
1936;0.9881746;0.9651349
1944;0.9764898;0.97175
1952;0.9667967;0.9755958
1960;0.9558802;0.975302
1968;0.9832326;0.9578348
1976;0.9881746;0.9576111
1984;0.9881746;0.9529402
1992;0.9780654;0.9648903
2000;0.9696512;0.9702047
2008;0.9602626;0.971285
2016;0.9521812;0.9703655
2024;0.9806197;0.952115
2032;0.9881746;0.8889168
2040;0.9795627;0.9575832
2048;0.9720923;0.9639002
2056;0.9640027;0.9668272
2064;0.9565586;0.9676008
2072;0.9478164;0.965051
2080;0.9744838;0.9567789
2088;0.9760006;0.9363761
2096;0.9666589;0.9618554
2104;0.9695125;0.9554364
2112;0.960421;0.9637225
2120;0.953199;0.9626316
2128;0.9635916;0.9595831
2136;0.9819897;0.8629047
2144;0.9828705;0.7619567
2152;0.9881746;0.7955486
2160;0.9773412;0.8430941
2168;0.9716751;0.9199247
2176;0.9577984;0.959569
2184;0.96573;0.953052
2192;0.9833989;0.6516203
2200;0.9881746;0.6892605
2208;0.9614192;0.9568838
2216;0.9597751;0.953989
2224;0.9543536;0.9571915
2232;0.9835773;0.5590514
2240;0.9881746;0.5955133
2248;0.9483035;0.9595744
2256;0.9833989;0.4653145
2264;0.9881746;0.5033853
2272;0.9829292;0.3877949
2280;0.9881746;0.4141515
2288;0.9837024;0.2971829
2296;0.9881746;0.3195774
2304;0.9881746;0.206054
2312;0.9788777;0.3752194
2320;0.9791616;0.4473988
2328;0.9831641;0.1946845
2336;0.9881746;0.09464732
2344;0.9778796;0.2794394
2352;0.9829195;0.09542012
2360;0.9881746;0.07223859
2368;0.9791663;0.5397456
2376;0.9752178;0.3681565
2384;0.9771064;0.1816784
2392;0.9827433;0.07436358
2400;0.9881746;0.05091866
2408;0.9752568;0.4422309
2416;0.9789365;0.6289673
2424;0.9737498;0.2708261
2432;0.9766857;0.09494597
2440;0.9827726;0.05385148
2448;0.9881746;0.0300202
2456;0.9751032;0.5346689
2464;0.9722427;0.3619549
2472;0.9726537;0.1738403
2480;0.9764997;0.07490798
2488;0.9830174;0.03409454
2496;0.9881746;0.01417949
2504;0.9836339;0.01417949
2512;0.9766759;0.05495786
2520;0.9772532;0.03483212
2528;0.9783297;0.01417949
2536;0.9719883;0.09394491
2544;0.9706377;0.2637632
2552;0.9717142;0.07438117
2560;0.9725364;0.03479701
2568;0.9740433;0.01417949
2576;0.9719101;0.05474713
2584;0.9676334;0.1634182
2592;0.967105;0.0346038
2600;0.9681619;0.01417949
2608;0.9667723;0.0924522
2616;0.9664102;0.07346796
2624;0.9664982;0.05425539
2632;0.9600492;0.03412965
2640;0.9600296;0.01417949
2648;0.96001;0.05337732
2656;0.9603428;0.07199275
2664;0.9610669;0.0903272
2672;0.954608;0.03349739
2680;0.9552735;0.01417949
2688;0.9547255;0.05225333
2696;0.9554105;0.0703771
2704;0.9495388;0.03297057
2712;0.9504783;0.01417949
2720;0.949578;0.05102402
2728;0.9442739;0.0324437
2736;0.9458593;0.01417949
2744;0.9621238;0.1497231
2752;0.9565653;0.08825493
2760;0.9503608;0.06848042
2768;0.9443521;0.04990011
2776;0.9099934;0.03167095
2784;0.9230855;0.01417949
2792;0.9580723;0.1359418
2800;0.9516723;0.08565575
2808;0.9453894;0.06661885
2816;0.9130941;0.04895177
2824;0.8505614;0.0304768
2832;0.8655487;0.01417949
2840;0.9532966;0.1183707
2848;0.9469552;0.08288106
2856;0.9265308;0.06574079
2864;0.8584858;0.04793319
2872;0.7864786;0.03026607
2880;0.7399667;0.01417949
2888;0.949441;0.0957011
2896;0.9427472;0.08284592
2904;0.9463876;0.1116523
2912;0.8779518;0.06556519
2920;0.8056001;0.04751169
2928;0.9086152;0.08368888
2936;0.8317845;0.06595152
2944;0.9522006;0.202092
2952;0.9425123;0.119232
2960;0.8714058;0.08741194
2968;0.9592662;0.2220749
2976;0.9473076;0.2120834
2984;0.9044377;0.1329702
2992;0.9634743;0.2405073
3000;0.943667;0.2277596
3008;0.9671538;0.2534273
3016;0.9685436;0.3455896
3024;0.9649423;0.3285353
3032;0.9609298;0.3113087
3040;0.9555475;0.2961492
3048;0.9506741;0.2939098
3056;0.9472097;0.3013172
3064;0.9686219;0.4119121
3072;0.9652554;0.395719
3080;0.9621238;0.3931351
3088;0.9575192;0.3671418
3096;0.9531282;0.3578498
3104;0.949469;0.3583218
3112;0.9723015;0.4441258
3120;0.9630758;0.4837608
3128;0.95905;0.4566961
3136;0.9549648;0.4226132
3144;0.9660197;0.4852199
3152;0.9689153;0.4963224
3160;0.9716806;0.5449772
3168;0.9508756;0.4063565
3176;0.9746893;0.6199234
3184;0.9637209;0.5637251
3192;0.9659846;0.5560367
3200;0.968722;0.5514097
3208;0.9608201;0.5465311
3216;0.9575271;0.5046532
3224;0.9548542;0.472157
3232;0.9590436;0.5473356
3240;0.9679325;0.6258958
3248;0.9655132;0.6255599
3256;0.96337;0.6278718
3264;0.9612203;0.6100181
3272;0.9596973;0.5962678
3280;0.9712299;0.6223782
3288;0.9577804;0.552979
3296;0.9585183;0.5899301
3304;0.9562439;0.518624
3312;0.9569817;0.5592288
3320;0.9607623;0.666275
3328;0.9595872;0.6466573
3336;0.9587216;0.6286813
3344;0.9576697;0.5902573
3352;0.9626175;0.6875498
3360;0.9646197;0.6950727
3368;0.9668505;0.7050108
3376;0.9703149;0.7147559
3384;0.9742196;0.7225078
3392;0.9787114;0.7382702
3400;0.972869;0.8247477
3408;0.9690719;0.8069613
3416;0.9679956;0.8964966
3424;0.9655463;0.7817175
3432;0.9646224;0.8572837
3440;0.9620357;0.9081675
3448;0.9633034;0.7623771
3456;0.9624667;0.8292783
3464;0.9601584;0.8746825
3472;0.9580137;0.9357732
3480;0.9613104;0.7464287
3488;0.9603803;0.8031197
3496;0.9591287;0.723538
3504;0.9585792;0.8432629
3512;0.9579843;0.7838035
3520;0.9570571;0.812174
3528;0.9589275;0.682201
3536;0.9560196;0.7735365
3544;0.9538354;0.7863616
3552;0.9544575;0.8292404
3560;0.9556869;0.8710977
3568;0.9576689;0.7166284
3576;0.9584152;0.6647022
3584;0.9558709;0.7400928
3592;0.9574235;0.7012501
3600;0.9568066;0.9047515
3608;0.9515391;0.8384774
3616;0.9558173;0.7296758
3624;0.9536181;0.7496294
3632;0.9536452;0.9534314
3640;0.9524745;0.8828186
3648;0.953614;0.757433
3656;0.9513974;0.7653435
3664;0.9506305;0.7968441
3672;0.9486459;0.9551802
3680;0.952983;0.9226741
3688;0.9481416;0.8409167
3696;0.9487262;0.938383
3704;0.9488536;0.8917438
3712;0.9493666;0.7657794
3720;0.9514347;0.7570764
3728;0.9469013;0.7863961
3736;0.9441368;0.9518353
3744;0.9446457;0.8925344
3752;0.9443936;0.8392698
3760;0.9437647;0.7927373
3768;0.9436475;0.9559889
3776;0.9430995;0.9602123
3784;0.9447911;0.9648972
3792;0.9443912;0.9732323
3800;0.9129218;0.9708968
3808;0.9184344;0.9796934
3816;0.8734729;0.9759174
3824;0.8176587;0.9853781
3832;0.7823442;0.9805464
3840;0.6901819;0.9872032
3848;0.8235157;0.970673
3856;0.8697691;0.9653937
3864;0.8927667;0.95959
3872;0.9018967;0.9557232
3880;0.672783;0.9825602
3888;0.5826877;0.9872032
3896;0.8155002;0.9631659
3904;0.7357461;0.9743056
3912;0.5773475;0.9831336
3920;0.5;0.9872032
3928;0.9103379;0.9516535
3936;0.8432625;0.9582233
3944;0.7707834;0.9672034
3952;0.6430671;0.976344
3960;0.699541;0.9701089
3968;0.7303198;0.9645756
3976;0.919468;0.8913285
3984;0.8558657;0.9542975
3992;0.7696826;0.9611423
4000;0.923635;0.8357367
4008;0.7947473;0.9568838
4016;0.9226342;0.7906045
4024;0.8734729;0.881854
4032;0.8639518;0.9323452
4040;0.8848115;0.8326944
4048;0.8052866;0.9529046
4056;0.841993;0.8650321
4064;0.8917125;0.7858276
4072;0.8041358;0.8985638
4080;0.857099;0.8224222
4088;0.813967;0.8427547
4096;0.9206428;0.7457914
4104;0.8958727;0.7449782
4112;0.9426395;0.7445044
4120;0.8676658;0.7804186
4128;0.8327302;0.8092283
4136;0.8740689;0.7421048
4144;0.8463858;0.7728114
4152;0.8984343;0.7114759
4160;0.8780569;0.7081805
4168;0.9193025;0.7135035
4176;0.8540826;0.7374002
4184;0.8134192;0.7960293
4192;0.8271092;0.7646149
4200;0.7958068;0.8242275
4208;0.8343031;0.731886
4216;0.8581567;0.7038083
4224;0.8391661;0.6995447
4232;0.7841012;0.8634111
4240;0.7723716;0.8427375
4248;0.8822412;0.6763802
4256;0.8616141;0.6718736
4264;0.8410403;0.6665575
4272;0.7558324;0.8754181
4280;0.7477152;0.8519468
4288;0.7646007;0.9088136
4296;0.9013525;0.6796979
4304;0.8644238;0.6407503
4312;0.8425546;0.6337374
4320;0.8867943;0.6456152
4328;0.7282508;0.8803432
4336;0.7242301;0.8580279
4344;0.8694471;0.6105331
4352;0.731698;0.9099333
4360;0.70351;0.8803707
4368;0.7022025;0.8598435
4376;0.8472161;0.6002712
4384;0.8130075;0.6198372
4392;0.703877;0.9075217
4400;0.681472;0.8792596
4408;0.6815599;0.8595594
4416;0.8166251;0.5845227
4424;0.7857894;0.6024383
4432;0.679882;0.9048153
4440;0.6599457;0.8778074
4448;0.6609724;0.8579296
4456;0.7830333;0.5660903
4464;0.7542613;0.581601
4472;0.6577337;0.9018815
4480;0.639551;0.8760589
4488;0.6413185;0.8556626
4496;0.7456515;0.5473132
4504;0.7265523;0.5808706
4512;0.6371204;0.8994492
4520;0.6195509;0.8738918
4528;0.6216492;0.8526204
4536;0.6173752;0.8969221
4544;0.5990857;0.8722416
4552;0.5996456;0.8503241
4560;0.5759884;0.870977
4568;0.5757316;0.8494748
4576;0.5496626;0.8502069
4584;0.598264;0.8954389
4592;0.6152581;0.9232271
4600;0.6341833;0.9257146
4608;0.6544263;0.9288067
4616;0.6775219;0.9332789
4624;0.6511946;0.9528235
4632;0.7010501;0.9390084
4640;0.6322848;0.952661
4648;0.6732515;0.9532163
4656;0.6724212;0.955741
4664;0.7278977;0.9516953
4672;0.6961008;0.9537821
4680;0.6287466;0.9552297
4688;0.6135423;0.9524973
4696;0.7647471;0.9523321
4704;0.7182801;0.9544061
4712;0.7570211;0.9557652
4720;0.6994067;0.9573997
4728;0.7353155;0.9594851
4736;0.6703315;0.959888
4744;0.7008622;0.9625759
4752;0.6722662;0.9671
4760;0.645918;0.9575318
4768;0.6503022;0.9648693
4776;0.6185449;0.9719694
4784;0.6278059;0.9617373
4792;0.6085277;0.9587089
4800;0.6019815;0.9689249
4808;0.5672699;0.9770152
4816;0.5892339;0.9665055
4824;0.5596592;0.9725657
4832;0.5;0.9830077
4840;0.5924209;0.9557162
4848;0.5765603;0.9630808
4856;0.5516798;0.9695263
4864;0.5;0.977169
4872;0.4226525;0.9831336
4880;0.4173123;0.9872032
4888;0.5658919;0.9597299
4896;0.5454783;0.9671488
4904;0.5;0.9727822
4912;0.4327301;0.9770152
4920;0.327217;0.9825602
4928;0.3098181;0.9872032
4936;0.5392473;0.9635841
4944;0.5;0.969736
4952;0.4403408;0.9725657
4960;0.3569329;0.976344
4968;0.2176558;0.9805464
4976;0.1823413;0.9853781
4984;0.5;0.9675265
4992;0.4483202;0.9695263
5000;0.3814551;0.9719694
5008;0.2642539;0.9743056
5016;0.1265271;0.9759174
5024;0.08156562;0.9796934
5032;0.1764843;0.970673
5040;0.08707815;0.9708968
5048;0.05560881;0.9732323
5056;0.300459;0.9701089
5064;0.3980185;0.9689249
5072;0.05520892;0.9648972
5080;0.05218357;0.965051
5088;0.1302309;0.9653937
5096;0.2292166;0.9672034
5104;0.3277338;0.9671
5112;0.1844998;0.9631659
5120;0.2696802;0.9645756
5128;0.1072334;0.95959
5136;0.0569005;0.9602123
5144;0.3496978;0.9648693
5152;0.2991378;0.9625759
5160;0.2303174;0.9611423
5168;0.1567375;0.9582233
5176;0.09810328;0.9557232
5184;0.4107661;0.9665055
5192;0.4545217;0.9671488
5200;0.2646845;0.9594851
5208;0.2052527;0.9568838
5216;0.3296685;0.959888
5224;0.3721941;0.9617373
5232;0.4234397;0.9630808
5240;0.4607527;0.9635841
5248;0.1441343;0.9542975
5256;0.5;0.9637819
5264;0.5340226;0.9601495
5272;0.556331;0.9562826
5280;0.3914723;0.9587089
5288;0.4341081;0.9597299
5296;0.4659774;0.9601495
5304;0.5;0.9603592
5312;0.5289407;0.9564923
5320;0.354082;0.9575318
5328;0.3275788;0.955741
5336;0.3712534;0.9552297
5344;0.4075791;0.9557162
5352;0.443669;0.9562826
5360;0.4710593;0.9564923
5368;0.5;0.9565762
5376;0.3005933;0.9573997
5384;0.2429789;0.9557652
5392;0.2817199;0.9544061
5400;0.1947134;0.9529046
5408;0.2352529;0.9523321
5416;0.4478533;0.952325
5424;0.474763;0.9523143
5432;0.4234139;0.9523715
5440;0.1360482;0.9323452
5448;0.1958642;0.8985638
5456;0.08966213;0.9516535
5464;0.0563525;0.9559889
5472;0.05169654;0.9595744
5480;0.4242046;0.9205381
5488;0.4066318;0.9524274
5496;0.3864577;0.9524973
5504;0.4482461;0.9206637
5512;0.4027954;0.9215699
5520;0.3677152;0.952661
5528;0.3847419;0.9232271
5536;0.3488054;0.9528235
5544;0.3658167;0.9257146
5552;0.4240116;0.8948136
5560;0.4482633;0.8945895
5568;0.401736;0.8954389
5576;0.4753212;0.9204536
5584;0.4755157;0.8948204
5592;0.5;0.8948583
5600;0.5;0.9208068
5608;0.4761773;0.8699659
5616;0.4489059;0.8705533
5624;0.4240116;0.870977
5632;0.5;0.9523109
5640;0.525237;0.9523143
5648;0.5246788;0.9204536
5656;0.5521467;0.952325
5664;0.5517539;0.9206637
5672;0.5765861;0.9523715
5680;0.5757954;0.9205381
5688;0.5933682;0.9524274
5696;0.5972046;0.9215699
5704;0.5759884;0.8948136
5712;0.5244843;0.8948204
5720;0.5517367;0.8945895
5728;0.5510941;0.8705533
5736;0.5238227;0.8699659
5744;0.5235763;0.8502259
5752;0.5;0.8696885
5760;0.5;0.8499916
5768;0.5227116;0.8318743
5776;0.4764237;0.8502259
5784;0.4503374;0.8502069
5792;0.4242684;0.8494748
5800;0.4772884;0.8318743
5808;0.4003544;0.8503241
5816;0.5;0.831728
5824;0.5215487;0.8158157
5832;0.4784513;0.8158157
5840;0.4009143;0.8722416
5848;0.3783508;0.8526204
5856;0.5;0.8153455
5864;0.5200587;0.8038346
5872;0.4799413;0.8038346
5880;0.5;0.8033834
5888;0.5179967;0.7913074
5896;0.4820033;0.7913074
5904;0.5;0.7909164
5912;0.5156883;0.778179
5920;0.4843117;0.778179
5928;0.5;0.7778913
5936;0.5136487;0.7660584
5944;0.4863513;0.7660584
5952;0.5;0.7658172
5960;0.5118244;0.7539257
5968;0.4881756;0.7539257
5976;0.5;0.7537155
5984;0.5104704;0.7419963
5992;0.4895296;0.7419963
6000;0.5;0.74206
6008;0.509454;0.7284458
6016;0.490546;0.7284458
6024;0.5;0.7284665
6032;0.5;0.7148592
6040;0.5090784;0.7148988
6048;0.4909216;0.7148988
6056;0.5;0.701605
6064;0.5098106;0.7012639
6072;0.5184824;0.7134156
6080;0.4901894;0.7012639
6088;0.4815176;0.7134156
6096;0.5195971;0.6993397
6104;0.5286048;0.7109384
6112;0.5292594;0.69622
6120;0.5;0.689605
6128;0.4804029;0.6993397
6136;0.4713952;0.7109384
6144;0.4707406;0.69622
6152;0.5203274;0.6844371
6160;0.5313524;0.6790968
6168;0.5106806;0.6878823
6176;0.4893194;0.6878823
6184;0.4796726;0.6844371
6192;0.4686476;0.6790968
6200;0.5;0.6773741
6208;0.511025;0.6747901
6216;0.5208442;0.6696222
6224;0.488975;0.6747901
6232;0.4791558;0.6696222
6240;0.5;0.6641096
6248;0.5315247;0.6632483
6256;0.5430666;0.6718616
6264;0.5105083;0.6613534
6272;0.4894917;0.6613534
6280;0.4684753;0.6632483
6288;0.4569334;0.6718616
6296;0.5208442;0.6556686
6304;0.5420846;0.6519046
6312;0.5561692;0.6501509
6320;0.5;0.650156
6328;0.4791558;0.6556686
6336;0.4579154;0.6519046
6344;0.4438308;0.6501509
6352;0.5312113;0.6481061
6360;0.5531855;0.6379595
6368;0.5679348;0.6357977
6376;0.4893194;0.6477444
6384;0.4687887;0.6481061
6392;0.4468145;0.6379595
6400;0.4320652;0.6357977
6408;0.5406875;0.6376444
6416;0.5641416;0.6255307
6424;0.581475;0.6258149
6432;0.4789835;0.6420596
6440;0.4593125;0.6376444
6448;0.4358584;0.6255307
6456;0.418525;0.6258149
6464;0.5500433;0.6245332
6472;0.5761417;0.6138079
6480;0.5957265;0.6177304
6488;0.4697828;0.6343593
6496;0.4499567;0.6245332
6504;0.4238583;0.6138079
6512;0.4042735;0.6177304
6520;0.5602397;0.6141214
6528;0.4611212;0.6254169
6536;0.4397603;0.6141214
6544;0.4523287;0.6146176
6552;0.4107834;0.6052704
6560;0.4288541;0.6034719
6568;0.4435449;0.6036856
6576;0.3962958;0.5969258
6584;0.3891743;0.6106089
6592;0.381412;0.5902385
6600;0.372759;0.605167
6608;0.3656738;0.5831394
6616;0.355796;0.5993703
6624;0.3479596;0.5761229
6632;0.3374858;0.5941575
6640;0.3281388;0.5697904
6648;0.3179371;0.5891171
6656;0.3077821;0.5616475
6664;0.2965142;0.5849671
6672;0.2848465;0.5540884
6680;0.2734477;0.5808706
6688;0.2543485;0.5473132
6696;0.2457387;0.581601
6704;0.2169667;0.5660903
6712;0.2142106;0.6024383
6720;0.1833749;0.5845227
6728;0.1869925;0.6198372
6736;0.1527839;0.6002712
6744;0.1574454;0.6337374
6752;0.3408261;0.5543761
6760;0.3220492;0.5447292
6768;0.3030998;0.532326
6776;0.2864761;0.516009
6784;0.3592585;0.5626448
6792;0.3754515;0.5703969
6800;0.3908212;0.5773994
6808;0.405276;0.5852118
6816;0.4176258;0.5941747
6824;0.4345285;0.5948896
6832;0.3161921;0.4916713
6840;0.3282507;0.5095869
6848;0.3434101;0.5237128
6856;0.274123;0.4916833
6864;0.3509898;0.4909822
6872;0.3606143;0.5359074
6880;0.2440126;0.5121709
6888;0.3637375;0.5056248
6896;0.3757961;0.5450738
6904;0.210593;0.5311202
6912;0.3778495;0.5198971
6920;0.3897497;0.5552374
6928;0.3915826;0.5323209
6936;0.4025852;0.5653046
6944;0.4027816;0.5437507
6952;0.4138101;0.5748362
6960;0.4135327;0.5547206
6968;0.4243441;0.5844899
6976;0.4220634;0.5649498
6984;0.3918634;0.5073578
6992;0.4042459;0.5210289
7000;0.4150935;0.532097
7008;0.4205198;0.5468154
7016;0.4270832;0.5593942
7024;0.430501;0.575887
7032;0.4393331;0.5868104
7040;0.3785524;0.4916713
7048;0.446172;0.5945159
7056;0.3676997;0.4763396
7064;0.4540325;0.6032566
7072;0.3394479;0.4744446
7080;0.462639;0.6134582
7088;0.3063729;0.4706548
7096;0.4711747;0.6222214
7104;0.2667189;0.4644584
7112;0.4791558;0.628795
7120;0.2364138;0.4844137
7128;0.4893194;0.6341353
7136;0.5;0.636547
7144;0.5106806;0.6477444
7152;0.5210165;0.6420596
7160;0.5106806;0.6341353
7168;0.5;0.6231103
7176;0.489664;0.6208708
7184;0.5302172;0.6343593
7192;0.5208442;0.628795
7200;0.510336;0.6208708
7208;0.5388788;0.6254169
7216;0.5288253;0.6222214
7224;0.5476713;0.6146176
7232;0.4796726;0.6157029
7240;0.5;0.6089845
7248;0.5203274;0.6157029
7256;0.537361;0.6134582
7264;0.4716984;0.6100163
7272;0.4898362;0.6072618
7280;0.5101638;0.6072618
7288;0.5283016;0.6100163
7296;0.4634141;0.6022609
7304;0.4796726;0.6026106
7312;0.5;0.5936527
7320;0.5203274;0.6026106
7328;0.4717553;0.5970326
7336;0.4551005;0.594049
7344;0.4898362;0.5924469
7352;0.5101638;0.5924469
7360;0.4640085;0.5910532
7368;0.4492193;0.5880662
7376;0.4556949;0.5845227
7384;0.4428456;0.5813995
7392;0.4453295;0.5750239
7400;0.4346698;0.5707586
7408;0.465073;0.5799852
7416;0.4562289;0.5747724
7424;0.4372399;0.5650876
7432;0.4465097;0.5659403
7440;0.4727665;0.5838181
7448;0.4805338;0.5888293
7456;0.4575226;0.5629188
7464;0.4657535;0.5673133
7472;0.4486853;0.5556061
7480;0.4738827;0.5712875
7488;0.4893194;0.5781488
7496;0.4805338;0.5752203
7504;0.5;0.5783211
7512;0.459209;0.5502986
7520;0.4668335;0.5549118
7528;0.450277;0.5441642
7536;0.4749077;0.558936
7544;0.4621479;0.5382882
7552;0.4686751;0.5429997
7560;0.5;0.5647121
7568;0.5106806;0.5781488
