Offset;Input Attributes: Layout 7 (Per vertex).TEXCOORD3[0];Input Attributes: Layout 7 (Per vertex).TEXCOORD3[1]
7400;0.04608154;0.9554158
7408;0.04648507;0.9555384
7416;0.04636765;0.9554693
7424;0.04611564;0.9553407
7432;0.04623866;0.9553519
7440;0.04658705;0.9555893
7448;0.04669023;0.9556557
7456;0.04638481;0.9553119
7464;0.04649407;0.9553701
7472;0.04626763;0.9552149
7480;0.04660201;0.9554229
7488;0.04680681;0.955514
7496;0.04669023;0.9554751
7504;0.04694855;0.9555162
7512;0.04640722;0.9551444
7520;0.04650831;0.9552057
7528;0.04628861;0.955063
7536;0.04661554;0.955259
7544;0.0464462;0.954985
7552;0.04653281;0.9550475
7560;0.04694855;0.9553356
7568;0.04709023;0.955514
7576;0.04680228;0.955332
7584;0.04670304;0.9553077
7592;0.04720694;0.9556557
7600;0.04732341;0.9557645
7608;0.04743409;0.9558339
7616;0.04755861;0.9558471
7624;0.04769784;0.9558529
7632;0.04789269;0.9558501
7640;0.04813254;0.9558739
7648;0.04832482;0.9557631
7656;0.04841936;0.9559448
7664;0.04852235;0.9556744
7672;0.04863715;0.9558725
7680;0.04873121;0.9555802
7688;0.04886234;0.9557956
7696;0.04896635;0.9554871
7704;0.04910529;0.9557264
7712;0.04922938;0.9554031
7720;0.04936475;0.9556595
7728;0.04949951;0.955295
7736;0.049649;0.9556046
7744;0.04980391;0.9551947
7752;0.04839748;0.9555041
7760;0.04860145;0.9554112
7768;0.04881638;0.9553083
7776;0.049061;0.9551984
7784;0.04931015;0.9550705
7792;0.04956168;0.9549057
7800;0.04978228;0.9546893
7808;0.04820561;0.9556078
7816;0.04804176;0.9557267
7824;0.04781753;0.9557361
7832;0.04766291;0.9557312
7840;0.04754442;0.955725
7848;0.04742622;0.9556852
7856;0.04824138;0.9553436
7864;0.04809237;0.95547
7872;0.04795253;0.9555981
7880;0.04775363;0.9556289
7888;0.0476225;0.9556455
7896;0.04753655;0.9555985
7904;0.0474121;0.9555384
7912;0.04841167;0.95521
7920;0.04731005;0.9555893
7928;0.04859686;0.9550751
7936;0.04879838;0.9549534
7944;0.04902667;0.9547915
7952;0.04922783;0.954604
7960;0.04938787;0.9543663
7968;0.04892612;0.9543573
7976;0.0487569;0.9545516
7984;0.04856962;0.9547409
7992;0.04838735;0.9549057
8000;0.04994619;0.9543664
8008;0.04823875;0.9550574
8016;0.05034578;0.9546383
8024;0.04809606;0.9552031
8032;0.0507893;0.9548899
8040;0.04798287;0.9553388
8048;0.04787087;0.955484
8056;0.04791623;0.9552652
8064;0.04800332;0.9550982
8072;0.04807532;0.9549028
8080;0.04770708;0.9555571
8088;0.0478155;0.9554158
8096;0.04767412;0.9554725
8104;0.04821932;0.9547559
8112;0.04778147;0.9553407
8120;0.04752946;0.9554693
8128;0.04838365;0.9545746
8136;0.0476585;0.9553519
8144;0.04856026;0.9543663
8152;0.04870433;0.954163
8160;0.04907924;0.9541377
8168;0.04951817;0.9540875
8176;0.05004448;0.9540051
8184;0.05044663;0.9542699
8192;0.04838198;0.9541994
8200;0.04852146;0.9540005
8208;0.04822117;0.9544138
8216;0.04809862;0.9546044
8224;0.04807073;0.9542204
8232;0.04798836;0.9547579
8240;0.04798627;0.9544561
8248;0.04795477;0.9550422
8256;0.04830885;0.9537821
8264;0.04813278;0.9539365
8272;0.04844487;0.9536186
8280;0.04790872;0.9540015
8288;0.04863799;0.9537947
8296;0.04855454;0.9534472
8304;0.04785138;0.9543138
8312;0.04780775;0.9544926
8320;0.04770827;0.9540004
8328;0.04768831;0.9542201
8336;0.04756171;0.9539953
8344;0.0488255;0.9539502
8352;0.04919815;0.9538884
8360;0.04894203;0.9537239
8368;0.04962564;0.9537587
8376;0.04792649;0.954631
8384;0.04793989;0.9548047
8392;0.04874086;0.9535776
8400;0.04931056;0.9535851
8408;0.04904246;0.9534754
8416;0.04883462;0.9533809
8424;0.04864371;0.9532861
8432;0.04911566;0.9532496
8440;0.04889637;0.9531843
8448;0.04870892;0.9531329
8456;0.0489375;0.9530083
8464;0.04875118;0.9529866
8472;0.04937762;0.9533291
8480;0.04895127;0.952846
8488;0.04876375;0.9528449
8496;0.04915011;0.9530473
8504;0.04970789;0.9534528
8512;0.04893523;0.9526882
8520;0.04874659;0.9527066
8528;0.04915923;0.9528574
8536;0.04941761;0.9531021
8544;0.05010569;0.953621
8552;0.04888719;0.9525282
8560;0.04869747;0.9525671
8568;0.04913408;0.9526814
8576;0.04941988;0.9528734
8584;0.04974449;0.953166
8592;0.04880494;0.9523612
8600;0.04861516;0.9524276
8608;0.04907012;0.9525007
8616;0.04938561;0.9526632
8624;0.04973769;0.952894
8632;0.050156;0.953282
8640;0.04868835;0.9522012
8648;0.0485009;0.9522949
8656;0.0489741;0.952311
8664;0.04930335;0.9524619
8672;0.0496828;0.9526471
8680;0.04852831;0.9520595
8688;0.0483557;0.9521738
8696;0.0488438;0.9521328
8704;0.04917759;0.9522517
8712;0.04834998;0.9519316
8720;0.04819453;0.952064
8728;0.04866546;0.9519727
8736;0.05011714;0.9529123
8744;0.04957306;0.9524116
8752;0.04816478;0.9518173
8760;0.0480265;0.9519658
8768;0.04901755;0.9520527
8776;0.05002803;0.9526219
8784;0.05068308;0.9527969
8792;0.05067968;0.9534038
8800;0.04797733;0.9517189
8808;0.04786187;0.9518801
8816;0.05056477;0.953855
8824;0.05091184;0.9545137
8832;0.05106592;0.9540988
8840;0.05123967;0.9551413
8848;0.05137455;0.9547482
8856;0.05161691;0.9553516
8864;0.05117005;0.9536182
8872;0.05149591;0.9543549
8880;0.05194229;0.9555322
8888;0.05171752;0.9549562
8896;0.05204052;0.9551431
8904;0.05185008;0.95455
8912;0.05159813;0.9538864
8920;0.051314;0.9531455
8928;0.05223566;0.9556464
8936;0.05234158;0.9552755
8944;0.05214214;0.9560255
8952;0.05232388;0.9564582
8960;0.05238974;0.956081
8968;0.05251455;0.9569061
8976;0.05253577;0.9565152
8984;0.05281353;0.9572904
8992;0.05277574;0.9569376
9000;0.05312133;0.9575668
9008;0.05299765;0.9571816
9016;0.05340356;0.9578599
9024;0.0536626;0.957866
9032;0.05258036;0.956136
9040;0.05276668;0.9565921
9048;0.05293566;0.9567918
9056;0.05247468;0.9557263
9064;0.05257976;0.9553868
9072;0.05346167;0.9577728
9080;0.05332619;0.9576473
9088;0.05318528;0.9574246
9096;0.05348825;0.9576203
9104;0.05307931;0.9571341
9112;0.05334949;0.9575083
9120;0.05324668;0.9573454
9128;0.05273229;0.9554977
9136;0.05264479;0.9558036
9144;0.05278701;0.9558534
9152;0.05278969;0.9562423
9160;0.05291742;0.9564197
9168;0.05302989;0.9568325
9176;0.05315852;0.9571331
9184;0.05301571;0.9565055
9192;0.05338132;0.9573636
9200;0.0533064;0.9572524
9208;0.0534656;0.957428
9216;0.05290043;0.9561626
9224;0.05295432;0.9563106
9232;0.0528698;0.9560413
9240;0.05294371;0.9561162
9248;0.05310214;0.9568686
9256;0.05307811;0.9566025
9264;0.05303276;0.9563431
9272;0.05299205;0.9562126
9280;0.05307478;0.956411
9288;0.05293846;0.9559585
9296;0.05287391;0.955851
9304;0.05298221;0.9560643
9312;0.05317837;0.9569002
9320;0.0531404;0.9566723
9328;0.05310059;0.956437
9336;0.05323446;0.9571021
9344;0.0529027;0.9557124
9352;0.05294454;0.9558238
9360;0.0529741;0.9559348
9368;0.05287093;0.9555861
9376;0.05295753;0.9557248
9384;0.05298263;0.9558125
9392;0.05296057;0.9556257
9400;0.0529989;0.9557191
9408;0.05300313;0.956032
9416;0.05299872;0.9559144
9424;0.05301237;0.9558138
9432;0.05302;0.9561582
9440;0.05306458;0.9562355
9448;0.05309248;0.9562817
9456;0.05312085;0.9563176
9464;0.053137;0.9564888
9472;0.05302465;0.9560018
9480;0.05303127;0.9560945
9488;0.05306637;0.9561308
9496;0.05308735;0.9560401
9504;0.05301809;0.9558959
9512;0.05311459;0.9561456
9520;0.0530718;0.9558513
9528;0.05303782;0.9558054
9536;0.05313474;0.956184
9544;0.05316895;0.9560699
9552;0.05315953;0.9562219
9560;0.05303299;0.9557312
9568;0.05313087;0.9559666
9576;0.05306345;0.9557372
9584;0.05303115;0.9555936
9592;0.05316103;0.9563853
9600;0.0531081;0.9558297
9608;0.05306476;0.9556129
9616;0.05297339;0.9555168
9624;0.05307764;0.9554616
9632;0.05293572;0.9553829
9640;0.05302656;0.9553552
9648;0.0528329;0.9552382
9656;0.05298656;0.9552236
9664;0.05269587;0.9550689
9672;0.05246609;0.9549063
9680;0.05217791;0.9547558
9688;0.05206865;0.9540592
9696;0.051763;0.9535924
9704;0.05305713;0.9551854
9712;0.05295885;0.9551055
9720;0.05292165;0.9548903
9728;0.05281258;0.9547586
9736;0.05260354;0.9545372
9744;0.05235428;0.9542972
9752;0.05312383;0.955305
9760;0.05305111;0.95502
9768;0.05314231;0.9551486
9776;0.05298918;0.9545668
9784;0.05291218;0.954468
9792;0.05305111;0.9548047
9800;0.0531494;0.9549757
9808;0.05275363;0.954215
9816;0.05322838;0.955138
9824;0.05303311;0.9543558
9832;0.05308437;0.9545352
9840;0.05316514;0.9547608
9848;0.05299473;0.9542193
9856;0.05324751;0.9549735
9864;0.05254394;0.9539376
9872;0.05287838;0.9539406
9880;0.05310422;0.9540448
9888;0.05230999;0.9536963
9896;0.05271;0.9536507
9904;0.05311638;0.9542787
9912;0.05328137;0.953877
9920;0.05302596;0.9537251
9928;0.05326909;0.9541771
9936;0.05360979;0.9539897
9944;0.05319947;0.9544935
9952;0.05198151;0.9532874
9960;0.05344802;0.9543224
9968;0.05328113;0.9547788
9976;0.05158424;0.9528159
9984;0.05333984;0.954528
9992;0.05348277;0.9546037
10000;0.05339229;0.9548275
10008;0.05115992;0.9524125
10016;0.05334777;0.9549907
10024;0.05185258;0.9524885
10032;0.05144107;0.9520922
10040;0.05222994;0.9529413
10048;0.05251539;0.9533455
10056;0.05290186;0.9533622
10064;0.05321717;0.953487
10072;0.05209857;0.9520555
10080;0.05247808;0.952521
10088;0.05272943;0.9529432
10096;0.05167037;0.9516746
10104;0.05310529;0.9530419
10112;0.05352741;0.953252
10120;0.05337048;0.9527544
10128;0.05359751;0.9536813
10136;0.05226165;0.9515395
10144;0.05265307;0.9519998
10152;0.05294085;0.952553
10160;0.05315775;0.9521738
10168;0.0528118;0.9514346
10176;0.05233246;0.9509084
10184;0.05394471;0.9538045
10192;0.05237132;0.9503174
10200;0.05181468;0.9505557
10208;0.0542599;0.9543967
10216;0.05179095;0.9500029
10224;0.05179846;0.9511887
10232;0.05125797;0.9502786
10240;0.05147028;0.9492882
10248;0.05126214;0.9508318
10256;0.0512054;0.9497597
10264;0.05107737;0.9481319
10272;0.0511843;0.9513248
10280;0.0507825;0.9500751
10288;0.05093187;0.9490719
10296;0.05066359;0.9470849
10304;0.05100793;0.9517394
10312;0.05076832;0.9505718
10320;0.05071157;0.9495356
10328;0.05056983;0.9481137
10336;0.05020404;0.9460607
10344;0.05047154;0.9489046
10352;0.05024064;0.9493505
10360;0.0500623;0.9473043
10368;0.05022693;0.9482165
10376;0.05027264;0.9498533
10384;0.05005318;0.9487606
10392;0.04975826;0.9491744
10400;0.04984516;0.9450753
10408;0.04938328;0.9464516
10416;0.04930335;0.9443232
10424;0.04906559;0.9454365
10432;0.04820138;0.9440945
10440;0.04845971;0.9436716
10448;0.04694855;0.9440717
10456;0.04694855;0.9436716
10464;0.04543746;0.9436716
10472;0.04569578;0.9440945
10480;0.043764;0.9436716
10488;0.04694855;0.9444786
10496;0.04783338;0.9445243
10504;0.04859006;0.9447918
10512;0.04459393;0.9443232
10520;0.04606378;0.9445243
10528;0.04694855;0.9448421
10536;0.04759562;0.9448901
10544;0.04812592;0.9451027
10552;0.04314673;0.9447187
10560;0.04209733;0.9436716
10568;0.04229617;0.9447324
10576;0.04133368;0.9436716
10584;0.04150748;0.9448101
10592;0.04062498;0.9436716
10600;0.04081011;0.9448604
10608;0.04008555;0.9436716
10616;0.04019523;0.9448947
10624;0.03952539;0.9436716
10632;0.03960299;0.944929
10640;0.03896976;0.9436716
10648;0.03896761;0.9449701
10656;0.03802001;0.9436716
10664;0.0381434;0.945001
10672;0.03733289;0.9436716
10680;0.03750908;0.9450135
10688;0.03683221;0.9436716
10696;0.0369581;0.9450159
10704;0.0362128;0.9436716
10712;0.03628469;0.9449678
10720;0.0356822;0.9436716
10728;0.0356822;0.9447026
10736;0.0363133;0.9462538
10744;0.0356822;0.9460629
10752;0.03702545;0.9463258
10760;0.03758216;0.9463121
10768;0.03821421;0.9462801
10776;0.03897214;0.946223
10784;0.03631675;0.9475889
10792;0.0356822;0.9474506
10800;0.03704596;0.9476244
10808;0.03760493;0.9475901
10816;0.03822446;0.9475306
10824;0.03629613;0.9489595
10832;0.0356822;0.9489092
10840;0.03702426;0.9489286
10848;0.03757286;0.9488634
10856;0.03626764;0.950425
10864;0.0356822;0.9505757
10872;0.03697515;0.9502524
10880;0.0362047;0.9517852
10888;0.0356822;0.9520824
10896;0.0356822;0.9533374
10904;0.03818226;0.9487664
10912;0.03749526;0.9501482
10920;0.0368849;0.9515496
10928;0.03629494;0.9529877
10936;0.0356822;0.9545218
10944;0.0367682;0.9528209
10952;0.0362401;0.9540164
10960;0.0356822;0.9557444
10968;0.03736711;0.9514354
10976;0.03808177;0.9500099
10984;0.0371958;0.9527271
10992;0.03621924;0.9552605
11000;0.0356822;0.9569885
11008;0.03673518;0.9537786
11016;0.03773069;0.9513417
11024;0.0362401;0.956489
11032;0.0356822;0.9583991
11040;0.03754318;0.9526448
11048;0.03673458;0.9550043
11056;0.03719115;0.9537102
11064;0.03630185;0.9579532
11072;0.0356822;0.9596381
11080;0.0367614;0.9561884
11088;0.03720915;0.9549369
11096;0.03753638;0.9537354
11104;0.03797543;0.9524276
11112;0.03796613;0.9533077
11120;0.03813767;0.9512045
11128;0.03760886;0.9550737
11136;0.03725743;0.9560684
11144;0.03793192;0.9544281
11152;0.0383594;0.9530929
11160;0.038396;0.9522012
11168;0.03856742;0.9510331
11176;0.03827012;0.9542807
11184;0.03872526;0.9498283
11192;0.03884864;0.948628
11200;0.03893328;0.9474346
11208;0.03886473;0.9519727
11216;0.03872526;0.9530587
11224;0.03905904;0.9507884
11232;0.0391984;0.9496453
11240;0.03937447;0.9484931
11248;0.03950942;0.9473294
11256;0.03861403;0.9542614
11264;0.03958941;0.9461498
11272;0.04019058;0.9460698
11280;0.04009914;0.947206
11288;0.03994608;0.9483239
11296;0.04080093;0.9459966
11304;0.04067981;0.9470849
11312;0.04146636;0.9459349
11320;0.0397563;0.9494121
11328;0.04049706;0.9481434
11336;0.04128802;0.9470277
11344;0.04219103;0.9458686
11352;0.03988433;0.9505233
11360;0.04020667;0.9489778
11368;0.04056323;0.9493229
11376;0.04098845;0.948141
11384;0.0419327;0.9470163
11392;0.04289293;0.9458411
11400;0.04152572;0.9481961
11408;0.04101598;0.9494236
11416;0.04254544;0.9470414
11424;0.04201961;0.9484382
11432;0.04045582;0.9506558
11440;0.04158115;0.9496059
11448;0.04088104;0.9508638
11456;0.04369307;0.9460607
11464;0.04323351;0.9470849
11472;0.04281974;0.9481319
11480;0.04242682;0.9492882
11488;0.044052;0.9450753
11496;0.04332721;0.9481137
11504;0.04383481;0.9473043
11512;0.0445137;0.9464516
11520;0.04483163;0.9454365
11528;0.04296517;0.9490719
11536;0.04530716;0.9447918
11544;0.04630154;0.9448901
11552;0.04577124;0.9451027
11560;0.04694855;0.9451896
11568;0.04543972;0.9455828
11576;0.04603636;0.9452994
11584;0.04641819;0.9452146
11592;0.04528654;0.9462779
11600;0.04747891;0.9452146
11608;0.04694855;0.9456012
11616;0.04642957;0.9456194
11624;0.04594028;0.9456537
11632;0.04786074;0.9452994
11640;0.04746753;0.9456194
11648;0.04586494;0.9461887
11656;0.04640901;0.9461292
11664;0.04694855;0.9461086
11672;0.04845738;0.9455828
11680;0.04795676;0.9456537
11688;0.04748809;0.9461292
11696;0.04694855;0.9467351
11704;0.0464021;0.9467443
11712;0.04585123;0.9468082
11720;0.04861063;0.9462779
11728;0.04803216;0.9461887
11736;0.04749495;0.9467443
11744;0.04694855;0.9475123
11752;0.04804593;0.9468082
11760;0.0486083;0.9469568
11768;0.04749948;0.9475032
11776;0.04639763;0.9475032
11784;0.04919583;0.947206
11792;0.04805505;0.9475214
11800;0.04694855;0.9481158
11808;0.04978108;0.9476724
11816;0.04860604;0.9476403
11824;0.04752237;0.9481297
11832;0.04914099;0.9478233
11840;0.04965764;0.9480656
11848;0.04812133;0.9481868
11856;0.04870659;0.9483101
11864;0.04997772;0.948333
11872;0.0496394;0.9485662
11880;0.04917526;0.9484268
11888;0.04927355;0.9490006
11896;0.04880035;0.94882
11904;0.0482105;0.9486212
11912;0.04756802;0.9484588
11920;0.04971254;0.9496545
11928;0.04918212;0.9495081
11936;0.04870892;0.9491767
11944;0.05025041;0.9503288
11952;0.04694855;0.94842
11960;0.04815567;0.9489138
11968;0.04970336;0.9501255
11976;0.05071455;0.9510354
11984;0.05021363;0.9507828
11992;0.05059016;0.9514608
12000;0.04637468;0.9481297
12008;0.0507676;0.9520624
12016;0.05043155;0.9523988
12024;0.05040067;0.9518011
12032;0.05013001;0.9511986
12040;0.04971761;0.9505807
12048;0.05015987;0.9521279
12056;0.05000985;0.9515291
12064;0.04988396;0.9523567
12072;0.04985201;0.9518515
12080;0.04969609;0.950979
12088;0.04911351;0.9499334
12096;0.04965997;0.9520962
12104;0.04962403;0.9513309
12112;0.04927129;0.95045
12120;0.04862434;0.9494945
12128;0.04941076;0.9521785
12136;0.04951817;0.9516296
12144;0.04930103;0.9508433
12152;0.04869294;0.9499905
12160;0.04808021;0.9492247
12168;0.04920501;0.9519612
12176;0.04927588;0.9511657
12184;0.04888266;0.950386
12192;0.04836595;0.9496956
12200;0.04756355;0.9487652
12208;0.04894203;0.9507335
12216;0.04841167;0.9501026
12224;0.04694855;0.9487149
12232;0.04694855;0.9490372
12240;0.04753149;0.9490829
12248;0.04794073;0.9495081
12256;0.04632902;0.9484588
12264;0.04853743;0.9503906
12272;0.04813969;0.94989
12280;0.04745615;0.9494144
12288;0.04633349;0.9487652
12296;0.04816478;0.9502169
12304;0.04778528;0.9497527
12312;0.04793388;0.9500911
12320;0.0486083;0.9506763
12328;0.04824936;0.9504387
12336;0.047975;0.950313
12344;0.04894435;0.9510216
12352;0.04920727;0.9514286
12360;0.04939246;0.9518607
12368;0.04911584;0.9516525
12376;0.04890323;0.9512684
12384;0.04862434;0.9509325
12392;0.04829055;0.9506627
12400;0.04797274;0.9504775
12408;0.04896265;0.9517715
12416;0.04884148;0.9514766
12424;0.04861289;0.9511474
12432;0.04832482;0.9508729
12440;0.04881179;0.9518766
12448;0.04871804;0.9516022
12456;0.04857403;0.9513211
12464;0.04859006;0.9517212
12472;0.04798877;0.9506558
12480;0.04833853;0.951049
12488;0.04847574;0.9514561
12496;0.04846656;0.9518309
12504;0.04837054;0.951584
12512;0.04826534;0.9517052
12520;0.0483157;0.9511908
12528;0.04804134;0.9508227
12536;0.04824251;0.9513324
12544;0.04815567;0.9514674
12552;0.04806417;0.9515978
12560;0.04807335;0.9509691
12568;0.04806417;0.9510856
12576;0.0480116;0.9512319
12584;0.04794306;0.9513737
12592;0.0478676;0.9515086
12600;0.0477944;0.9516388
12608;0.04769957;0.9518104
12616;0.04761386;0.9515817
12624;0.04753494;0.9517623
12632;0.04767334;0.9514468
12640;0.04773277;0.9513074
12648;0.04778308;0.9511657
12656;0.04780811;0.9510559
12664;0.04742867;0.9515405
12672;0.04736006;0.9517326
12680;0.04751784;0.9512594
12688;0.04747891;0.9513988
12696;0.04720235;0.9515245
12704;0.04715997;0.9517281
12712;0.04754531;0.9511199
12720;0.04725718;0.9512319
12728;0.0472343;0.9513714
12736;0.04694855;0.9512252
12744;0.04694855;0.9515178
12752;0.04694855;0.9517281
12760;0.04673713;0.9517281
12768;0.04694855;0.9513577
12776;0.04669482;0.9515245
12784;0.04653704;0.9517326
12792;0.0472731;0.9510947
12800;0.04666287;0.9513714
12808;0.04646838;0.9515405
12816;0.04636216;0.9517623
12824;0.04628319;0.9515817
12832;0.04619753;0.9518104
12840;0.04641819;0.9513988
12848;0.04610264;0.9516388
12856;0.04603529;0.9518801
12864;0.04754066;0.9510376
12872;0.04663992;0.9512319
12880;0.04622376;0.9514468
12888;0.04591978;0.9517189
12896;0.04587066;0.9519658
12904;0.04637921;0.9512594
12912;0.04602957;0.9515086
12920;0.04573238;0.9518173
12928;0.04570258;0.952064
12936;0.04616439;0.9513074
12944;0.04583299;0.9515978
12952;0.04554713;0.9519316
12960;0.04554141;0.9521738
12968;0.04595399;0.9513737
12976;0.04611409;0.9511657
12984;0.04635191;0.9511199
12992;0.04563165;0.9517052
13000;0.04574156;0.9514674
13008;0.04588544;0.9512319
13016;0.04536891;0.9520595
13024;0.04539621;0.9522949
13032;0.04662395;0.9510947
13040;0.04608893;0.9510559
13048;0.04520881;0.9522012
13056;0.04528201;0.9524276
13064;0.04694855;0.9510947
13072;0.04635644;0.9510376
13080;0.04509211;0.9523612
13088;0.04519963;0.9525671
13096;0.04726404;0.9510239
13104;0.04663312;0.9510239
13112;0.04500985;0.9525282
13120;0.0451504;0.9527066
13128;0.04694855;0.9510262
13136;0.04694855;0.9509485
13144;0.04725033;0.9509416
13152;0.04664683;0.9509416
13160;0.04752469;0.9509439
13168;0.04637241;0.9509439
13176;0.04496193;0.9526882
13184;0.04513335;0.9528449
13192;0.04721838;0.9508433
13200;0.04780132;0.9509439
13208;0.04667872;0.9508433
13216;0.04747665;0.9508319
13224;0.0477578;0.9508158
13232;0.04771215;0.9506719
13240;0.04743999;0.9506992
13248;0.04772586;0.9504957
13256;0.04694855;0.9508569
13264;0.04719543;0.950722
13272;0.04694855;0.9507359
13280;0.04746526;0.9505141
13288;0.04778755;0.9502991
13296;0.04720694;0.9505278
13304;0.04694855;0.950546
13312;0.04670167;0.950722
13320;0.04753149;0.9502786
13328;0.04764581;0.9500134
13336;0.04724342;0.9502855
13344;0.04694855;0.9502991
13352;0.04737151;0.9497161
13360;0.0473029;0.9499905
13368;0.04694855;0.9493961
13376;0.04694855;0.9499996
13384;0.04694855;0.9497344
13392;0.04669023;0.9505278
13400;0.04665363;0.9502855
13408;0.0465942;0.9499905
13416;0.0465256;0.9497161
13424;0.04644096;0.9494144
13432;0.04636556;0.9490829
13440;0.04645705;0.9506992
13448;0.04643184;0.9505141
13456;0.04636556;0.9502786
13464;0.04625124;0.9500134
13472;0.04611182;0.9497527
13480;0.04595637;0.9495081
13488;0.04581678;0.9492247
13496;0.04642045;0.9508319
13504;0.04609573;0.9509439
13512;0.04613924;0.9508158
13520;0.04583299;0.9510856
13528;0.04574156;0.9489138
13536;0.04618496;0.9506719
13544;0.04582381;0.9509691
13552;0.04565465;0.9513324
13560;0.04617131;0.9504957
13568;0.04585588;0.9508227
13576;0.04558134;0.9511908
13584;0.0455265;0.951584
13592;0.04590833;0.9506558
13600;0.04610956;0.9502991
13608;0.04555845;0.951049
13616;0.04542136;0.9514561
13624;0.04543054;0.9518309
13632;0.04530716;0.9517212
13640;0.04523158;0.9519727
13648;0.04532301;0.9513211
13656;0.04557228;0.9508729
13664;0.04517913;0.9516022
13672;0.04528415;0.9511474
13680;0.04508531;0.9518766
13688;0.04505336;0.9521328
13696;0.04505563;0.9514766
13704;0.04493439;0.9517715
13712;0.04487956;0.9520527
13720;0.04492307;0.952311
13728;0.04471958;0.9522517
13736;0.04469204;0.9519612
13744;0.04478133;0.9516525
13752;0.04499388;0.9512684
13760;0.04482698;0.9525007
13768;0.04459393;0.9524619
13776;0.04476297;0.9526814
13784;0.04527271;0.9509325
13792;0.04451156;0.9526632
13800;0.04560661;0.9506627
13808;0.04592443;0.9504775
13816;0.04473782;0.9528574
13824;0.04447722;0.9528734
13832;0.04494584;0.952846
13840;0.04514599;0.9529866
13848;0.04495955;0.9530083
13856;0.04518819;0.9531329
13864;0.04474699;0.9530473
13872;0.04500067;0.9531843
13880;0.0452534;0.9532861
13888;0.04478133;0.9532496
13896;0.04506242;0.9533809
13904;0.04534256;0.9534472
13912;0.04447961;0.9531021
13920;0.04451942;0.9533291
13928;0.04515612;0.9535776
13936;0.04485464;0.9534754
13944;0.04525912;0.9537947
13952;0.04545224;0.9536186
13960;0.04458654;0.9535851
13968;0.04495502;0.9537239
13976;0.0453757;0.9540005
13984;0.04558825;0.9537821
13992;0.04551518;0.9541994
14000;0.04576433;0.9539365
14008;0.04582632;0.9542204
14016;0.04598832;0.9540015
14024;0.04604566;0.9543138
14032;0.04618883;0.9540004
14040;0.0462088;0.9542201
14048;0.04633534;0.9539953
14056;0.0463599;0.9541932
14064;0.0464806;0.953997
14072;0.0450716;0.9539502
14080;0.04567599;0.9544138
14088;0.04469883;0.9538884
14096;0.04579842;0.9546044
14104;0.04427147;0.9537587
14112;0.04418933;0.9534528
14120;0.04591072;0.9544561
14128;0.04608929;0.9544926
14136;0.04590869;0.9547579
14144;0.04379129;0.953621
14152;0.04415262;0.953166
14160;0.04415953;0.952894
14168;0.04374111;0.953282
14176;0.04333222;0.953855
14184;0.04421425;0.9526471
14192;0.04377985;0.9529123
14200;0.04432404;0.9524116
14208;0.0429852;0.9545137
14216;0.04321742;0.9534038
14224;0.04321408;0.9527969
14232;0.04386914;0.9526219
14240;0.04283118;0.9540988
14248;0.04265749;0.9551413
14256;0.04252255;0.9547482
14264;0.0422802;0.9553516
14272;0.04272711;0.9536182
14280;0.04240119;0.9543549
14288;0.04217958;0.9549562
14296;0.04195476;0.9555322
14304;0.04185665;0.9551431
14312;0.04204702;0.95455
14320;0.04229891;0.9538864
14328;0.04258311;0.9531455
14336;0.04204559;0.9559438
14344;0.04211223;0.9563447
14352;0.04242253;0.9566873
14360;0.04214942;0.9567577
14368;0.04244745;0.957125
14376;0.0418154;0.9564093
14384;0.04219544;0.9571816
14392;0.04251206;0.9575542
14400;0.04187572;0.9568176
14408;0.04224956;0.9576274
14416;0.04261663;0.9580028
14424;0.04193127;0.9572396
14432;0.0423516;0.9580973
14440;0.0427796;0.9584032
14448;0.0419842;0.9576899
14456;0.0425328;0.9585806
14464;0.04299909;0.9587563
14472;0.0420692;0.9581983
14480;0.04166079;0.9572834
14488;0.04169488;0.957728
14496;0.04175007;0.9582701
14504;0.04220939;0.9587557
14512;0.04278183;0.9590256
14520;0.04162216;0.9568616
14528;0.04317832;0.9592997
14536;0.04330881;0.9589688
14544;0.04355335;0.9594591
14552;0.04364232;0.9591043
14560;0.04391944;0.9595244
14568;0.04395957;0.9592008
14576;0.04424775;0.9595248
14584;0.04425514;0.9592455
14592;0.04454017;0.95951
14600;0.04453239;0.9592592
14608;0.04482591;0.9594908
14616;0.0448098;0.9592642
14624;0.04509652;0.9594676
14632;0.0450675;0.9592505
14640;0.04536188;0.9594387
14648;0.04539084;0.9597444
14656;0.04512882;0.959778
14664;0.04485524;0.9598103
14672;0.04456127;0.9598492
14680;0.04489923;0.9601675
14688;0.04424286;0.9598851
14696;0.04459262;0.9602269
14704;0.04387367;0.9599171
14712;0.04464936;0.9606276
14720;0.04428041;0.9603029
14728;0.04434609;0.9607201
14736;0.04392409;0.9603789
14744;0.043437;0.9599022
14752;0.0424099;0.9593212
14760;0.04184175;0.958892
14768;0.04199219;0.9595445
14776;0.04138172;0.9596702
14784;0.04132652;0.9589324
14792;0.0408262;0.9604018
14800;0.04133976;0.9583335
14808;0.04076684;0.9596862
14816;0.04029942;0.9609486
14824;0.04136622;0.9577387
14832;0.04079628;0.9589792
14840;0.04029012;0.9602946
14848;0.04138398;0.9573103
14856;0.04086971;0.9583617
14864;0.04027522;0.9596757
14872;0.04100108;0.9577217
